"","Hemisphere","ProjectID","AxonType","SWCPath"
"257","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_054.swc"
"258","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_055.swc"
"259","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_057.swc"
"260","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_059.swc"
"261","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_061.swc"
"262","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_062.swc"
"263","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192981_063.swc"
"264","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_002.swc"
"265","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_003.swc"
"266","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_009.swc"
"267","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_010.swc"
"268","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_015.swc"
"269","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_016.swc"
"270","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_017.swc"
"271","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_020.swc"
"272","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_021.swc"
"273","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_023.swc"
"274","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_027.swc"
"275","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_028.swc"
"276","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_029.swc"
"277","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_030.swc"
"278","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_034.swc"
"279","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_036.swc"
"280","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_038.swc"
"281","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_039.swc"
"282","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_040.swc"
"283","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_041.swc"
"284","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_044.swc"
"285","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_051.swc"
"286","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/192982_066.swc"
"287","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_003.swc"
"288","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_005.swc"
"289","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_006.swc"
"290","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_007.swc"
"291","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_008.swc"
"292","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_009.swc"
"293","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_013.swc"
"294","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193869_014.swc"
"295","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_003.swc"
"296","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_004.swc"
"297","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_006.swc"
"298","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_008.swc"
"299","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_010.swc"
"300","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193871_015.swc"
"301","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193873_004.swc"
"302","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193873_006.swc"
"303","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/193873_012.swc"
"304","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_001.swc"
"305","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_003.swc"
"306","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_006.swc"
"307","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_010.swc"
"308","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_011.swc"
"309","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_012.swc"
"310","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_021.swc"
"311","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_027.swc"
"312","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194525_029.swc"
"313","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_001.swc"
"314","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_002.swc"
"315","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_005.swc"
"316","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_007.swc"
"317","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_010.swc"
"318","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_011.swc"
"319","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194526_014.swc"
"320","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194527_006.swc"
"321","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194527_010.swc"
"322","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194527_013.swc"
"323","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194527_014.swc"
"324","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_003.swc"
"325","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_007.swc"
"326","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_009.swc"
"327","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_010.swc"
"328","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_012.swc"
"329","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194528_016.swc"
"330","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194530_005.swc"
"331","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194530_006.swc"
"332","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194530_007.swc"
"333","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194530_009.swc"
"334","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194530_011.swc"
"335","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194531_011.swc"
"336","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_001.swc"
"337","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_004.swc"
"338","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_005.swc"
"339","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_006.swc"
"340","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_008.swc"
"341","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_009.swc"
"342","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_011.swc"
"343","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_012.swc"
"344","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_013.swc"
"345","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_016.swc"
"346","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_018.swc"
"347","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_021.swc"
"348","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_022.swc"
"349","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_023.swc"
"350","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_026.swc"
"351","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_028.swc"
"352","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_031.swc"
"353","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_032.swc"
"354","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_033.swc"
"355","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_034.swc"
"356","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_035.swc"
"357","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_037.swc"
"358","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_042.swc"
"359","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_043.swc"
"360","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_044.swc"
"361","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_046.swc"
"362","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_049.swc"
"363","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_053.swc"
"364","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_054.swc"
"365","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_055.swc"
"366","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_056.swc"
"367","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_057.swc"
"368","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_059.swc"
"369","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_061.swc"
"370","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_062.swc"
"371","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_063.swc"
"372","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_065.swc"
"373","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_066.swc"
"374","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_067.swc"
"375","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_068.swc"
"376","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_069.swc"
"377","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_070.swc"
"378","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_071.swc"
"379","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_073.swc"
"380","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_075.swc"
"381","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_076.swc"
"382","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_078.swc"
"383","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_080.swc"
"384","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_081.swc"
"385","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_082.swc"
"386","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_083.swc"
"387","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_084.swc"
"388","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_085.swc"
"389","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_086.swc"
"390","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_087.swc"
"391","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_088.swc"
"392","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_089.swc"
"393","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_091.swc"
"394","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_092.swc"
"395","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_093.swc"
"396","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_094.swc"
"397","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_095.swc"
"398","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_096.swc"
"399","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_097.swc"
"400","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_098.swc"
"401","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_100.swc"
"402","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_101.swc"
"403","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_103.swc"
"404","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_104.swc"
"405","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_105.swc"
"406","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_106.swc"
"407","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_108.swc"
"408","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_110.swc"
"409","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_111.swc"
"410","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_112.swc"
"411","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_114.swc"
"412","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_115.swc"
"413","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_120.swc"
"414","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_121.swc"
"415","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_122.swc"
"416","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_124.swc"
"417","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_127.swc"
"418","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_128.swc"
"419","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_129.swc"
"420","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_132.swc"
"421","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_135.swc"
"422","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_137.swc"
"423","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_138.swc"
"424","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_140.swc"
"425","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_142.swc"
"426","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_146.swc"
"427","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_149.swc"
"428","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_152.swc"
"429","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_153.swc"
"430","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_155.swc"
"431","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_156.swc"
"432","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_158.swc"
"433","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_161.swc"
"434","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_162.swc"
"435","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_164.swc"
"436","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_165.swc"
"437","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_169.swc"
"438","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_171.swc"
"439","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_177.swc"
"440","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_181.swc"
"441","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_183.swc"
"442","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_184.swc"
"443","Left","PFC","IT","/run/media/admin/LeGAO/website_merge_revised3/swc_allen_axon/194778_185.swc"
